record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature
HBO-004696,2024-06-05,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,42.0,29.0,2.0,11.0,3.0,5.0,3.0,5.0,7.0,8.0,9.0,17.0,11.0,3.0,3.64,9.52,69.05,1.52,9.01,29.2
HBO-004726,2024-06-06,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,48.0,29.0,2.0,17.0,3.0,6.0,3.0,6.0,6.0,9.0,8.0,18.0,11.0,4.0,3.19,18.75,60.42,0.67,4.9,28.9
HBO-004756,2024-06-07,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,35.0,26.0,1.0,8.0,2.0,4.0,4.0,3.0,10.0,10.0,10.0,18.0,11.0,3.0,2.93,28.57,74.29,2.07,7.41,29.3
HBO-004786,2024-06-08,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,29.0,19.0,1.0,9.0,2.0,3.0,2.0,2.0,7.0,8.5,10.0,11.0,6.0,2.0,4.4,10.34,65.52,3.56,3.31,28.5
HBO-004816,2024-06-09,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,23.0,15.0,1.0,7.0,1.0,3.0,2.0,3.0,8.0,7.0,5.0,10.0,5.0,2.0,1.15,30.43,65.22,0.23,5.22,27.8
HBO-004846,2024-06-10,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,46.0,24.0,3.0,19.0,3.0,6.0,3.0,3.0,10.0,5.0,12.0,18.0,12.0,3.0,3.09,26.09,52.17,3.54,9.4,29.4
HBO-004876,2024-06-11,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,36.0,28.0,1.0,7.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,17.0,9.0,4.0,2.97,16.22,77.78,3.69,3.71,29.9
HBO-004906,2024-06-12,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,48.0,35.0,3.0,10.0,3.0,6.0,5.0,2.0,4.0,1.0,10.0,17.0,11.0,3.0,0.5,2.08,72.92,0.15,1.62,32.0
HBO-004936,2024-06-13,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,35.0,22.0,1.0,12.0,2.0,4.0,2.0,5.0,6.0,8.0,7.0,13.0,9.0,2.0,1.06,22.86,62.86,1.35,0.84,30.3
HBO-004966,2024-06-14,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,40.0,32.0,3.0,5.0,2.0,5.0,3.0,3.0,7.0,6.0,8.0,18.0,13.0,3.0,3.28,15.0,80.0,0.74,3.59,28.4
HBO-004996,2024-06-15,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,47.0,30.0,4.0,13.0,3.0,6.0,4.0,4.0,7.0,5.0,4.0,12.0,8.0,3.3645443196004994,4.6,14.89,63.83,2.33,0.55,31.0
HBO-005026,2024-06-16,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,21.0,13.0,1.0,7.0,1.0,3.0,2.0,2.0,8.0,4.0,9.0,8.0,6.0,2.0,5.85,33.33,61.9,4.83,2.07,27.7
HBO-005056,2024-06-17,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,39.0,25.0,3.0,11.0,2.0,5.0,3.0,2.0,3.0,3.0,15.0,14.0,9.0,3.0,2.72,7.69,64.1,0.75,12.23,26.9
HBO-005086,2024-06-18,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,49.0,39.0,2.0,8.0,3.0,6.0,5.0,4.0,4.0,0.0,15.0,19.0,10.0,4.0,3.67,0.0,79.59,0.89,3.72,29.8
HBO-005116,2024-06-19,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,44.0,24.0,2.0,18.0,3.0,5.0,2.0,4.0,9.0,12.0,8.0,16.0,10.0,4.0,4.22,27.27,54.55,0.69,0.42,28.1
HBO-005146,2024-06-20,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,40.0,24.0,2.0,14.0,2.0,5.0,2.0,6.0,7.0,7.0,6.0,13.0,9.0,3.0,0.81,17.5,60.0,1.11,2.99,29.450000000000003
HBO-005176,2024-06-21,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,38.0,24.0,1.0,13.0,2.0,5.0,3.0,4.0,5.0,6.5,13.0,16.0,10.510204081632653,4.0,10.5,10.53,63.16,0.46,4.17,30.8
HBO-005206,2024-06-22,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,38.0,28.0,3.0,7.0,2.0,5.0,4.0,3.0,3.0,6.0,8.0,12.0,7.0,3.0,2.72,15.79,73.68,1.23,2.08,30.7
HBO-005236,2024-06-23,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Summer,0.0,38.0,24.0,1.0,13.0,2.0,5.0,3.0,4.0,6.0,6.0,8.0,13.0,8.0,3.0,1.65,15.79,63.16,0.95,1.24,28.3
HBO-005266,2024-06-24,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,39.0,26.0,1.0,12.0,2.0,5.0,3.0,2.0,7.0,7.0,8.0,16.0,10.510204081632653,4.0,0.5,17.95,66.67,2.46,2.27,32.1
HBO-005296,2024-06-25,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,50.0,37.0,2.0,11.0,3.0,6.0,4.0,3.0,9.0,5.0,9.0,20.0,11.0,4.0,2.1,10.0,74.0,11.06,5.09,31.7
HBO-005326,2024-06-26,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,51.0,32.0,4.0,15.0,3.0,6.0,5.0,2.0,8.0,7.0,7.0,19.0,11.0,5.0,3.64,13.73,62.75,2.36,8.97,29.1
HBO-005356,2024-06-27,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,46.0,29.0,3.0,14.0,3.0,6.0,4.0,5.0,7.0,1.0,11.0,14.0,9.0,2.0,5.69,2.17,63.04,3.85,15.0,31.2
HBO-005386,2024-06-28,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Summer,0.0,48.0,24.0,2.0,22.0,3.0,6.0,3.0,5.0,6.0,7.0,12.0,11.0,6.0,2.0,1.78,14.58,50.0,4.8,3.73,31.2
HBO-000018,2024-01-01,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,1.0,Winter,0.0,33.0,21.0,3.0,9.0,2.0,4.0,2.0,3.0,4.0,3.0,9.0,10.0,6.0,2.0,6.68,9.09,63.64,6.92,5.49,9.6
HBO-000048,2024-01-02,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,41.0,23.0,3.0,15.0,2.0,5.0,3.0,2.0,4.0,4.0,16.0,12.0,7.0,2.0,1.8,9.76,56.1,6.52,3.56,11.8
HBO-000078,2024-01-03,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,41.0,25.0,3.0,13.0,2.0,5.0,3.0,5.0,4.0,4.0,9.0,15.0,7.0,3.0,9.04,9.76,52.375,1.78,2.0,10.9
HBO-000108,2024-01-04,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,37.0,18.0,3.0,16.0,2.0,4.0,2.0,3.0,2.0,4.0,12.0,9.0,6.0,2.0,1.41,10.81,48.65,1.29,1.69,12.15
HBO-000138,2024-01-05,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,46.0,20.0,3.0,23.0,3.0,6.0,3.0,5.0,5.0,8.0,14.0,13.0,10.0,2.0,7.13,17.39,43.48,1.01,9.25,13.4
HBO-000168,2024-01-06,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,42.0,21.0,1.0,20.0,3.0,5.0,2.0,3.0,5.0,7.0,14.0,12.0,9.62125,3.0,3.9,16.67,50.0,0.62,4.36,13.0
HBO-000198,2024-01-07,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,37.0,20.0,2.0,15.0,2.0,4.0,2.0,5.0,2.0,6.0,6.0,13.0,10.0,1.0,2.65,16.22,54.05,7.08,2.51,12.2
HBO-000228,2024-01-08,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,53.0,19.0,4.0,30.0,3.0,6.0,2.0,5.0,2.0,4.0,5.0,12.0,8.0,3.0,8.18,7.55,35.85,2.46,1.19,9.1
HBO-000258,2024-01-09,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,37.0,21.0,1.0,15.0,2.0,4.0,3.0,4.0,2.0,0.0,11.0,13.0,8.0,2.0,7.46,0.0,56.76,9.71,14.47,8.3
HBO-000288,2024-01-10,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,40.0,27.0,2.0,11.0,2.0,5.0,3.0,2.0,2.0,0.0,6.0,14.0,10.0,3.0832298136645964,2.45,0.0,67.5,0.79,0.56,10.7
HBO-000318,2024-01-11,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,35.0,19.0,1.0,15.0,2.0,4.0,3.0,4.0,3.0,0.0,10.0,16.0,10.0,4.0,1.87,0.0,54.29,2.46,2.41,12.8
HBO-000348,2024-01-12,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,44.0,21.0,3.0,20.0,3.0,5.0,2.0,6.0,2.0,1.0,8.0,10.0,8.0,1.0,3.68,2.27,47.73,3.62,6.92,13.6
HBO-000378,2024-01-13,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,25.0,15.0,1.0,9.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,11.0,8.0,3.0,6.61,20.0,60.0,0.06,2.72,11.9
HBO-000408,2024-01-14,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,45.0,26.0,3.0,16.0,3.0,5.0,3.0,2.0,5.0,3.0,6.0,14.0,9.62125,2.0,11.45,11.11,57.78,5.7,1.21,14.2
HBO-000438,2024-01-15,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,32.0,17.0,2.0,13.0,2.0,4.0,2.0,2.0,3.0,1.0,15.0,13.0,9.0,3.0,3.58,3.12,53.12,1.01,2.99,8.8
HBO-000468,2024-01-16,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,53.0,35.0,4.0,14.0,3.0,6.0,4.0,5.0,4.0,7.0,9.0,20.0,9.62125,4.0,1.99,13.21,66.04,1.03,0.81,17.1
HBO-000498,2024-01-17,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,37.0,26.0,2.0,9.0,2.0,4.0,3.0,1.0,4.0,6.0,5.0,14.0,9.0,3.0,4.62,16.22,70.27,2.46,3.56,10.2
HBO-000528,2024-01-18,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,41.0,26.0,3.0,12.0,2.0,5.0,5.0,2.0,4.0,0.0,7.0,14.0,9.62125,3.0,9.51,0.0,63.41,0.41,5.84,12.7
HBO-000558,2024-01-19,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,32.0,20.0,2.0,10.0,2.0,4.0,3.0,1.0,6.0,7.0,7.0,15.339264531435349,8.0,2.0,1.83,21.88,62.5,0.26,8.28,10.8
HBO-000588,2024-01-20,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,34.0,23.0,2.0,9.0,2.0,4.0,2.0,2.0,8.0,8.0,13.0,15.0,9.0,3.0,8.46,17.65,67.65,1.39,2.75,12.4
HBO-000618,2024-01-21,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,41.0,25.0,1.0,15.0,2.0,5.0,3.0,2.0,12.0,9.0,12.0,12.0,8.0,2.0,1.1,21.95,60.98,2.61,3.13,15.2
HBO-000648,2024-01-22,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,27.0,18.0,1.0,8.0,2.0,3.0,2.0,2.0,14.0,16.0,14.0,13.0,7.0,2.0,4.76,59.26,66.67,8.63,6.06,11.7
HBO-000678,2024-01-23,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,43.0,28.0,3.0,12.0,3.0,5.0,5.0,2.0,10.0,6.0,17.0,16.0,9.0,4.0,4.85,13.95,65.12,0.86,5.59,14.3
HBO-000708,2024-01-24,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,44.0,38.0,3.0,3.0,3.0,5.0,4.0,3.0,10.666666666666666,12.0,11.0,18.0,9.0,4.0,3.18,27.27,86.36,2.06,2.32,16.5
HBO-000738,2024-01-25,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,45.0,26.0,3.0,16.0,3.0,5.0,3.0,5.0,11.333333333333334,5.0,13.0,14.0,7.0,3.0,3.76,11.11,57.78,6.66,7.49,14.7
HBO-000768,2024-01-26,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,36.0,19.0,2.0,15.0,2.0,4.0,3.0,4.0,12.0,14.0,13.0,13.0,8.0,3.0832298136645964,2.02,16.22,52.78,0.63,5.52,11.6
HBO-000798,2024-01-27,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,47.0,35.0,2.0,10.0,3.0,6.0,5.0,2.0,9.0,12.0,19.0,14.0,9.0,3.0832298136645964,3.56,25.53,74.47,1.88,4.66,13.5
HBO-000828,2024-01-28,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,39.0,30.0,2.0,7.0,2.0,5.0,3.0,2.0,7.0,7.0,13.0,18.0,9.62125,4.0,7.12,17.95,73.28,5.35,4.73,11.5
HBO-000858,2024-01-29,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,43.0,31.0,3.0,9.0,3.0,5.0,4.0,2.0,7.0,10.0,19.0,16.0,10.0,4.0,3.42,23.26,72.09,2.57,3.13,12.1
HBO-000888,2024-01-30,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,37.0,24.0,1.0,12.0,2.0,4.0,2.0,4.0,7.0,7.0,18.0,12.0,7.0,2.0,3.64,18.92,64.86,1.02,8.76,15.0
HBO-000918,2024-01-31,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,43.0,29.0,1.0,13.0,3.0,5.0,3.0,2.0,7.0,3.0,16.0,17.0,11.0,3.0,8.45,6.98,67.44,1.68,2.69,9.2
HBO-000948,2024-02-01,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,19.0,13.0,1.0,5.0,1.0,2.0,1.0,3.0,6.666666666666667,9.0,15.0,8.0,6.0,1.0,3.13,47.37,68.42,3.61,0.97,14.2
HBO-000978,2024-02-02,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,37.0,28.0,1.0,8.0,2.0,4.0,3.0,1.0,6.333333333333333,3.0,18.0,15.0,9.62125,3.0832298136645964,5.47,8.11,75.68,7.29,6.43,12.6
HBO-001008,2024-02-03,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,37.0,26.0,1.0,10.0,2.0,4.0,3.0,4.0,6.0,4.0,15.0,13.0,8.0,2.0,9.53,10.81,70.27,5.93,1.95,11.0
HBO-001038,2024-02-04,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,36.0,28.0,2.0,6.0,2.0,4.0,3.0,3.0,10.0,8.0,13.0,13.0,8.0,3.0832298136645964,3.64,22.22,77.78,0.61,1.8,14.4
HBO-001068,2024-02-05,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,43.0,31.0,3.0,9.0,3.0,5.0,4.0,3.0,5.0,2.0,6.0,17.0,11.0,3.0,5.56,4.65,72.09,2.23,1.85,12.8
HBO-001098,2024-02-06,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,43.0,33.0,3.0,7.0,3.0,5.0,4.0,1.0,14.0,14.0,20.0,16.0,11.0,3.0,6.62,16.22,76.74,0.65,3.13,12.6
HBO-001128,2024-02-07,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,39.0,29.0,2.0,8.0,2.0,5.0,4.0,2.0,8.0,10.0,15.0,15.339264531435349,9.0,3.0,3.64,16.22,74.36,1.79,2.89,14.2
HBO-001158,2024-02-08,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,50.0,35.0,2.0,13.0,3.0,6.0,4.0,3.0,9.0,5.0,16.0,19.0,12.0,4.0,9.07,10.0,70.0,1.81,2.24,16.4
HBO-001188,2024-02-09,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,42.0,31.0,3.0,8.0,3.0,5.0,4.0,2.0,7.0,3.0,14.0,18.0,11.0,4.0,2.15,7.14,73.81,5.64,6.42,11.4
HBO-001218,2024-02-10,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,24.0,17.0,2.0,5.0,1.0,3.0,3.0,2.0,6.5,11.0,21.0,11.0,6.0,2.0,13.87,45.83,73.94,2.46,3.13,13.9
HBO-001248,2024-02-11,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,27.0,20.0,2.0,5.0,2.0,3.0,2.0,3.0,6.0,4.0,11.0,10.0,6.0,2.0,3.64,14.81,74.07,5.53,4.72,14.2
HBO-001278,2024-02-12,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,51.0,36.0,1.0,14.0,3.0,6.0,4.0,2.0,7.0,3.5,23.0,19.0,12.0,3.0,4.25,5.88,70.59,2.81,4.86,17.2
HBO-001308,2024-02-13,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,48.0,34.0,4.0,10.0,3.0,6.0,4.0,3.0,4.0,3.0,9.0,16.0,9.0,3.0,6.26,6.25,70.83,2.9,5.35,14.3
HBO-001338,2024-02-14,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,44.0,35.0,1.0,8.0,3.0,5.0,4.0,1.0,6.0,2.0,16.0,14.0,11.0,2.0,2.61,4.55,79.55,2.46,2.08,12.8
HBO-001368,2024-02-15,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,1.0,49.0,36.0,2.0,11.0,3.0,6.0,4.0,3.0,7.0,3.0,9.0,17.0,10.0,3.0,4.05,6.12,73.47,1.41,6.63,15.4
HBO-001398,2024-02-16,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,1.0,Winter,1.0,38.0,29.0,2.0,7.0,2.0,5.0,4.0,3.0,6.0,5.0,18.0,15.0,10.0,3.0,0.58,13.16,76.32,2.46,1.94,18.1
HBO-001428,2024-02-17,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,46.0,26.0,3.0,17.0,3.0,6.0,4.0,2.0,6.0,7.0,8.0,14.0,9.0,3.0,2.6,15.22,79.41,1.27,13.46,16.1
HBO-001458,2024-02-18,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,1.0,40.0,33.0,2.0,5.0,2.0,5.0,4.0,1.0,9.0,8.0,15.0,12.0,6.0,3.0,1.49,20.0,82.5,4.53,2.73,11.9
HBO-001488,2024-02-19,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,30.0,16.0,1.0,13.0,2.0,4.0,2.0,3.0,7.0,4.0,9.0,13.0,7.0,2.0,2.4,13.33,53.33,2.54,3.13,13.7
HBO-001518,2024-02-20,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,49.0,29.0,3.0,17.0,3.0,6.0,4.0,2.0,6.0,8.0,8.0,18.0,11.0,3.0832298136645964,0.96,16.33,59.18,3.4,5.98,15.1
HBO-001548,2024-02-21,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,34.0,22.0,1.0,11.0,2.0,4.0,3.0,2.0,5.0,9.0,8.0,14.0,8.0,3.0,7.54,26.47,64.71,0.6,2.48,15.2
HBO-001578,2024-02-22,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,47.0,30.0,1.0,16.0,3.0,6.0,4.0,3.0,4.5,6.0,7.0,15.0,9.62125,4.0,10.45,12.77,63.83,2.05,1.77,17.25
HBO-001608,2024-02-23,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,41.0,21.0,1.0,19.0,2.0,5.0,3.0,2.0,4.0,3.0,10.0,17.0,9.62125,4.0,2.83,16.22,51.22,2.46,0.84,19.3
HBO-001638,2024-02-24,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,46.0,26.0,2.0,18.0,3.0,6.0,3.0,3.0,3.5,3.5,8.0,13.0,8.0,3.0,1.33,10.87,49.36,1.31,5.16,10.6
HBO-001668,2024-02-25,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Winter,0.0,40.0,19.0,1.0,20.0,2.0,5.0,3.0,4.0,3.0,4.0,10.0,10.0,6.0,2.0,3.12,16.22,47.5,3.5,1.84,13.9
HBO-001698,2024-02-26,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,56.0,34.0,4.0,18.0,3.0,7.0,4.0,4.0,7.0,11.0,9.0,20.0,13.0,4.0,5.66,16.22,60.71,0.02,0.97,14.600000000000001
HBO-001728,2024-02-27,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,36.0,20.0,2.0,14.0,2.0,4.0,2.0,4.0,5.0,5.0,6.0,12.0,8.0,2.0,0.81,13.89,55.56,1.75,3.02,15.3
HBO-001758,2024-02-28,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,56.0,35.0,2.0,19.0,3.0,7.0,7.0,5.0,3.0,5.0,5.0,20.0,12.0,4.0,1.82,16.22,62.5,1.94,0.02,14.3
HBO-001788,2024-02-29,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Winter,0.0,28.0,19.0,1.0,8.0,2.0,3.0,3.0,4.0,4.0,7.0,11.0,11.0,7.0,2.0,1.08,25.0,67.86,1.73,2.62,16.2
HBO-001818,2024-03-01,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,46.0,27.0,2.0,17.0,3.0,6.0,4.0,5.0,2.0,0.0,7.0,14.0,9.0,3.0,3.64,0.0,58.7,1.85,10.33,15.6
HBO-001848,2024-03-02,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Spring,0.0,32.0,21.0,1.0,10.0,2.0,4.0,3.0,4.0,5.0,5.0,12.0,14.0,9.0,3.0832298136645964,3.64,15.62,65.62,2.95,3.13,17.4
HBO-001878,2024-03-03,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Spring,0.0,52.0,31.0,4.0,17.0,3.0,6.0,4.0,2.0,6.0,9.0,7.0,20.0,13.0,4.0,3.57,17.31,58.42,0.45,9.38,18.5
HBO-001908,2024-03-04,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,41.0,21.0,2.0,18.0,2.0,5.0,2.0,5.0,6.0,4.5,11.0,11.0,7.0,3.0,3.47,19.51,51.22,0.29,0.3,16.8
HBO-001938,2024-03-05,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,31.0,17.0,2.0,12.0,2.0,4.0,2.0,4.0,3.0,0.0,3.0,10.0,7.0,3.0832298136645964,3.98,0.0,54.84,0.51,2.72,16.1
HBO-001968,2024-03-06,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,39.0,25.0,1.0,13.0,2.0,5.0,3.0,2.0,9.0,10.0,7.0,17.0,10.0,3.0,2.96,25.64,64.1,2.55,2.95,15.3
HBO-001998,2024-03-07,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,39.0,26.0,1.0,12.0,2.0,5.0,3.0,2.0,6.0,3.0,9.0,16.0,9.0,4.0,1.36,7.69,66.67,1.38,1.61,20.0
HBO-002028,2024-03-08,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,21.0,13.0,1.0,7.0,1.0,3.0,2.0,1.0,6.0,10.0,10.0,13.0,9.62125,3.0,0.89,47.62,61.9,0.88,4.09,18.0
HBO-002058,2024-03-09,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Spring,0.0,27.0,16.0,1.0,10.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,9.0,5.0,3.0,5.87,22.22,59.26,1.02,1.7,21.4
HBO-002088,2024-03-10,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,1.0,0.0,Spring,0.0,36.0,25.0,2.0,9.0,2.0,4.0,3.0,3.0,7.0,5.0,5.0,13.0,9.0,3.0,7.41,16.22,69.44,1.13,5.11,15.0
HBO-002118,2024-03-11,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,40.0,24.0,1.0,15.0,2.0,5.0,3.0,2.0,4.0,5.0,5.0,11.0,9.62125,2.0,4.93,12.5,60.0,3.73,1.68,16.8
HBO-002148,2024-03-12,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,46.0,28.0,2.0,16.0,3.0,6.0,3.0,6.0,5.0,8.0,4.0,14.0,8.0,3.0832298136645964,1.18,17.39,60.87,2.74,0.96,18.599999999999998
HBO-002178,2024-03-13,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,43.0,27.0,3.0,13.0,3.0,5.0,3.0,3.0,6.0,9.0,2.0,14.0,8.0,2.0,4.12,20.93,57.18,4.74,4.3,20.4
HBO-002208,2024-03-14,North Star Clinic,Pediatrics,Private,Islamabad,Pediatric,0.0,0.0,Spring,0.0,43.0,23.0,1.0,19.0,3.0,5.0,3.0,3.0,7.0,3.0,7.0,13.0,8.0,3.0832298136645964,2.83,6.98,53.49,6.76,4.22,15.7
